id,uid,expt_id,duration,true,pred,age,gender,expert,filename
3804,79df08d03cc2479de73c2b4383e5cefd,2,2000,1,1,22,male,1,real-blur/real-blur-29.jpg
3805,62e66ca0403d61964f0341b1dca9183a,1,2000,1,1,37,male,1,real/real-33.jpg
3806,62e66ca0403d61964f0341b1dca9183a,1,2000,1,1,37,male,1,real/real-24.jpg
3807,62e66ca0403d61964f0341b1dca9183a,1,2000,1,0,37,male,1,real/real-18.jpg
3808,62e66ca0403d61964f0341b1dca9183a,1,2000,0,0,37,male,1,gan/gan-26.jpg
3809,62e66ca0403d61964f0341b1dca9183a,1,2000,0,0,37,male,1,gan/gan-22.jpg
3810,62e66ca0403d61964f0341b1dca9183a,1,2000,0,1,37,male,1,gan/gan-39.jpg
3811,79df08d03cc2479de73c2b4383e5cefd,2,250,0,1,22,male,1,gan-blur/gan-blur-27.jpg
3812,79df08d03cc2479de73c2b4383e5cefd,2,250,1,1,22,male,1,real-blur/real-blur-62.jpg
3813,79df08d03cc2479de73c2b4383e5cefd,2,250,0,0,22,male,1,gan-blur/gan-blur-25.jpg
3814,79df08d03cc2479de73c2b4383e5cefd,2,250,0,1,22,male,1,gan-blur/gan-blur-19.jpg
3815,79df08d03cc2479de73c2b4383e5cefd,2,250,1,1,22,male,1,real-blur/real-blur-40.jpg
3816,79df08d03cc2479de73c2b4383e5cefd,2,250,0,0,22,male,1,gan-blur/gan-blur-33.jpg
3817,62e66ca0403d61964f0341b1dca9183a,2,1000,1,0,37,male,1,real-blur/real-blur-65.jpg
3818,62e66ca0403d61964f0341b1dca9183a,2,1000,0,0,37,male,1,gan-blur/gan-blur-9.jpg
3819,62e66ca0403d61964f0341b1dca9183a,2,1000,0,1,37,male,1,gan-blur/gan-blur-31.jpg
3820,62e66ca0403d61964f0341b1dca9183a,2,1000,0,1,37,male,1,gan-blur/gan-blur-6.jpg
3821,62e66ca0403d61964f0341b1dca9183a,2,1000,1,1,37,male,1,real-blur/real-blur-67.jpg
3822,62e66ca0403d61964f0341b1dca9183a,2,1000,1,1,37,male,1,real-blur/real-blur-6.jpg
3823,79df08d03cc2479de73c2b4383e5cefd,2,1000,0,0,22,male,1,gan-blur/gan-blur-39.jpg
3824,79df08d03cc2479de73c2b4383e5cefd,2,1000,1,1,22,male,1,real-blur/real-blur-4.jpg
3825,79df08d03cc2479de73c2b4383e5cefd,2,1000,0,0,22,male,1,gan-blur/gan-blur-8.jpg
3826,79df08d03cc2479de73c2b4383e5cefd,2,1000,0,0,22,male,1,gan-blur/gan-blur-26.jpg
3827,79df08d03cc2479de73c2b4383e5cefd,2,1000,0,0,22,male,1,gan-blur/gan-blur-38.jpg
3828,79df08d03cc2479de73c2b4383e5cefd,2,1000,1,1,22,male,1,real-blur/real-blur-66.jpg
3829,af01d55ebd89c74ab596b066667bb5e4,1,500,0,0,21,male,0,gan/gan-18.jpg
3830,af01d55ebd89c74ab596b066667bb5e4,1,500,1,1,21,male,0,real/real-27.jpg
3831,af01d55ebd89c74ab596b066667bb5e4,1,500,0,0,21,male,0,gan/gan-13.jpg
3832,af01d55ebd89c74ab596b066667bb5e4,1,500,0,1,21,male,0,gan/gan-10.jpg
3833,af01d55ebd89c74ab596b066667bb5e4,1,500,1,1,21,male,0,real/real-42.jpg
3834,af01d55ebd89c74ab596b066667bb5e4,1,500,0,1,21,male,0,gan/gan-39.jpg
3835,af01d55ebd89c74ab596b066667bb5e4,1,2000,1,1,21,male,0,real/real-54.jpg
3836,af01d55ebd89c74ab596b066667bb5e4,1,2000,0,0,21,male,0,gan/gan-34.jpg
3837,af01d55ebd89c74ab596b066667bb5e4,1,2000,1,1,21,male,0,real/real-18.jpg
3838,af01d55ebd89c74ab596b066667bb5e4,1,2000,1,0,21,male,0,real/real-37.jpg
3839,af01d55ebd89c74ab596b066667bb5e4,1,2000,0,1,21,male,0,gan/gan-22.jpg
3840,af01d55ebd89c74ab596b066667bb5e4,1,2000,0,0,21,male,0,gan/gan-32.jpg
3841,79df08d03cc2479de73c2b4383e5cefd,2,5000,0,0,22,male,1,gan-blur/gan-blur-28.jpg
3842,79df08d03cc2479de73c2b4383e5cefd,2,5000,1,1,22,male,1,real-blur/real-blur-46.jpg
3843,79df08d03cc2479de73c2b4383e5cefd,2,5000,0,0,22,male,1,gan-blur/gan-blur-14.jpg
3844,79df08d03cc2479de73c2b4383e5cefd,2,5000,1,1,22,male,1,real-blur/real-blur-69.jpg
3845,79df08d03cc2479de73c2b4383e5cefd,2,5000,1,1,22,male,1,real-blur/real-blur-58.jpg
3846,79df08d03cc2479de73c2b4383e5cefd,2,5000,0,0,22,male,1,gan-blur/gan-blur-22.jpg
3847,af01d55ebd89c74ab596b066667bb5e4,1,1000,1,0,21,male,0,real/real-35.jpg
3848,af01d55ebd89c74ab596b066667bb5e4,1,1000,0,1,21,male,0,gan/gan-3.jpg
3849,af01d55ebd89c74ab596b066667bb5e4,1,1000,0,0,21,male,0,gan/gan-8.jpg
3850,af01d55ebd89c74ab596b066667bb5e4,1,1000,0,0,21,male,0,gan/gan-29.jpg
3851,af01d55ebd89c74ab596b066667bb5e4,1,1000,0,0,21,male,0,gan/gan-12.jpg
3852,af01d55ebd89c74ab596b066667bb5e4,1,1000,1,1,21,male,0,real/real-23.jpg
3853,79df08d03cc2479de73c2b4383e5cefd,2,500,1,0,22,male,1,real-blur/real-blur-15.jpg
3854,79df08d03cc2479de73c2b4383e5cefd,2,500,1,1,22,male,1,real-blur/real-blur-49.jpg
3855,79df08d03cc2479de73c2b4383e5cefd,2,500,1,0,22,male,1,real-blur/real-blur-48.jpg
3856,79df08d03cc2479de73c2b4383e5cefd,2,500,0,0,22,male,1,gan-blur/gan-blur-10.jpg
3857,79df08d03cc2479de73c2b4383e5cefd,2,500,1,1,22,male,1,real-blur/real-blur-50.jpg
3858,79df08d03cc2479de73c2b4383e5cefd,2,500,1,1,22,male,1,real-blur/real-blur-63.jpg
3859,af01d55ebd89c74ab596b066667bb5e4,1,250,1,0,21,male,0,real/real-57.jpg
3860,af01d55ebd89c74ab596b066667bb5e4,1,250,0,1,21,male,0,gan/gan-5.jpg
3861,af01d55ebd89c74ab596b066667bb5e4,1,250,1,1,21,male,0,real/real-30.jpg
3862,af01d55ebd89c74ab596b066667bb5e4,1,250,1,1,21,male,0,real/real-14.jpg
3863,af01d55ebd89c74ab596b066667bb5e4,1,250,1,0,21,male,0,real/real-1.jpg
3864,af01d55ebd89c74ab596b066667bb5e4,1,250,1,0,21,male,0,real/real-20.jpg
3865,7d24040412ef0f19805d363210d45bbb,2,1000,0,1,28,male,0,gan-blur/gan-blur-16.jpg
3866,7d24040412ef0f19805d363210d45bbb,2,1000,0,0,28,male,0,gan-blur/gan-blur-21.jpg
3867,7d24040412ef0f19805d363210d45bbb,2,1000,0,0,28,male,0,gan-blur/gan-blur-19.jpg
3868,7d24040412ef0f19805d363210d45bbb,2,1000,1,1,28,male,0,real-blur/real-blur-6.jpg
3869,7d24040412ef0f19805d363210d45bbb,2,1000,0,0,28,male,0,gan-blur/gan-blur-6.jpg
3870,7d24040412ef0f19805d363210d45bbb,2,1000,0,1,28,male,0,gan-blur/gan-blur-41.jpg
3871,7d24040412ef0f19805d363210d45bbb,2,500,1,1,28,male,0,real-blur/real-blur-52.jpg
3872,7d24040412ef0f19805d363210d45bbb,2,500,0,0,28,male,0,gan-blur/gan-blur-40.jpg
3873,7d24040412ef0f19805d363210d45bbb,2,500,1,1,28,male,0,real-blur/real-blur-21.jpg
3874,7d24040412ef0f19805d363210d45bbb,2,500,1,1,28,male,0,real-blur/real-blur-54.jpg
3875,7d24040412ef0f19805d363210d45bbb,2,500,0,1,28,male,0,gan-blur/gan-blur-32.jpg
3876,7d24040412ef0f19805d363210d45bbb,2,500,0,1,28,male,0,gan-blur/gan-blur-14.jpg
3877,7d24040412ef0f19805d363210d45bbb,2,250,1,1,28,male,0,real-blur/real-blur-4.jpg
3878,7d24040412ef0f19805d363210d45bbb,2,250,1,1,28,male,0,real-blur/real-blur-12.jpg
3879,7d24040412ef0f19805d363210d45bbb,2,250,1,1,28,male,0,real-blur/real-blur-49.jpg
3880,7d24040412ef0f19805d363210d45bbb,2,250,0,1,28,male,0,gan-blur/gan-blur-37.jpg
3881,7d24040412ef0f19805d363210d45bbb,2,250,1,1,28,male,0,real-blur/real-blur-19.jpg
3882,7d24040412ef0f19805d363210d45bbb,2,250,0,1,28,male,0,gan-blur/gan-blur-31.jpg
3883,7d24040412ef0f19805d363210d45bbb,2,5000,0,1,28,male,0,gan-blur/gan-blur-17.jpg
3884,7d24040412ef0f19805d363210d45bbb,2,5000,1,0,28,male,0,real-blur/real-blur-39.jpg
3885,7d24040412ef0f19805d363210d45bbb,2,5000,1,0,28,male,0,real-blur/real-blur-29.jpg
3886,7d24040412ef0f19805d363210d45bbb,2,5000,1,1,28,male,0,real-blur/real-blur-62.jpg
3887,7d24040412ef0f19805d363210d45bbb,2,5000,1,0,28,male,0,real-blur/real-blur-2.jpg
3888,7d24040412ef0f19805d363210d45bbb,2,5000,0,1,28,male,0,gan-blur/gan-blur-26.jpg
3889,49aab2b0fa766d70461042acb763adb6,2,250,0,1,33,male,1,gan-blur/gan-blur-11.jpg
3890,49aab2b0fa766d70461042acb763adb6,2,250,0,1,33,male,1,gan-blur/gan-blur-13.jpg
3891,49aab2b0fa766d70461042acb763adb6,2,250,1,0,33,male,1,real-blur/real-blur-50.jpg
3892,49aab2b0fa766d70461042acb763adb6,2,250,0,0,33,male,1,gan-blur/gan-blur-17.jpg
3893,49aab2b0fa766d70461042acb763adb6,2,250,1,0,33,male,1,real-blur/real-blur-13.jpg
3894,49aab2b0fa766d70461042acb763adb6,2,250,1,1,33,male,1,real-blur/real-blur-38.jpg
3895,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,250,0,1,37,female,0,gan/gan-7.jpg
3896,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,250,0,1,37,female,0,gan/gan-27.jpg
3897,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,250,1,1,37,female,0,real/real-13.jpg
3898,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,250,0,0,37,female,0,gan/gan-30.jpg
3899,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,250,1,0,37,female,0,real/real-38.jpg
3900,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,250,0,1,37,female,0,gan/gan-19.jpg
3901,3976de2acd9d99393359577aab0bd5f8,1,5000,1,1,26,male,0,real/real-48.jpg
3902,3976de2acd9d99393359577aab0bd5f8,1,5000,0,1,26,male,0,gan/gan-27.jpg
3903,3976de2acd9d99393359577aab0bd5f8,1,5000,0,0,26,male,0,gan/gan-40.jpg
3904,3976de2acd9d99393359577aab0bd5f8,1,5000,0,0,26,male,0,gan/gan-33.jpg
3905,3976de2acd9d99393359577aab0bd5f8,1,5000,1,1,26,male,0,real/real-50.jpg
3906,3976de2acd9d99393359577aab0bd5f8,1,5000,1,0,26,male,0,real/real-9.jpg
3907,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,1000,1,0,37,female,0,real/real-24.jpg
3908,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,1000,1,1,37,female,0,real/real-45.jpg
3909,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,1000,0,0,37,female,0,gan/gan-9.jpg
3910,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,1000,0,0,37,female,0,gan/gan-20.jpg
3911,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,1000,0,0,37,female,0,gan/gan-38.jpg
3912,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,1000,1,0,37,female,0,real/real-44.jpg
3913,3976de2acd9d99393359577aab0bd5f8,1,250,1,0,26,male,0,real/real-5.jpg
3914,3976de2acd9d99393359577aab0bd5f8,1,250,1,0,26,male,0,real/real-11.jpg
3915,3976de2acd9d99393359577aab0bd5f8,1,250,0,1,26,male,0,gan/gan-29.jpg
3916,3976de2acd9d99393359577aab0bd5f8,1,250,0,0,26,male,0,gan/gan-21.jpg
3917,3976de2acd9d99393359577aab0bd5f8,1,250,1,1,26,male,0,real/real-26.jpg
3918,3976de2acd9d99393359577aab0bd5f8,1,250,1,1,26,male,0,real/real-34.jpg
3919,1fafe58e6d6caa4114eb5a22ccfbb792,1,5000,0,1,40,male,0,gan/gan-10.jpg
3920,1fafe58e6d6caa4114eb5a22ccfbb792,1,5000,0,0,40,male,0,gan/gan-6.jpg
3921,1fafe58e6d6caa4114eb5a22ccfbb792,1,5000,0,0,40,male,0,gan/gan-25.jpg
3922,1fafe58e6d6caa4114eb5a22ccfbb792,1,5000,0,0,40,male,0,gan/gan-5.jpg
3923,1fafe58e6d6caa4114eb5a22ccfbb792,1,5000,1,1,40,male,0,real/real-26.jpg
3924,1fafe58e6d6caa4114eb5a22ccfbb792,1,5000,1,1,40,male,0,real/real-13.jpg
3925,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,500,0,0,37,female,0,gan/gan-25.jpg
3926,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,500,1,1,37,female,0,real/real-28.jpg
3927,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,500,1,0,37,female,0,real/real-1.jpg
3928,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,500,0,0,37,female,0,gan/gan-24.jpg
3929,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,500,1,0,37,female,0,real/real-20.jpg
3930,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,500,0,0,37,female,0,gan/gan-6.jpg
3931,3976de2acd9d99393359577aab0bd5f8,1,1000,0,0,26,male,0,gan/gan-41.jpg
3932,3976de2acd9d99393359577aab0bd5f8,1,1000,0,0,26,male,0,gan/gan-4.jpg
3933,3976de2acd9d99393359577aab0bd5f8,1,1000,1,1,26,male,0,real/real-41.jpg
3934,3976de2acd9d99393359577aab0bd5f8,1,1000,1,0,26,male,0,real/real-57.jpg
3935,3976de2acd9d99393359577aab0bd5f8,1,1000,1,1,26,male,0,real/real-46.jpg
3936,3976de2acd9d99393359577aab0bd5f8,1,1000,0,0,26,male,0,gan/gan-42.jpg
3937,746b0660c32fc08bf4a64b735322633d,1,250,0,1,20,male,1,gan/gan-12.jpg
3938,746b0660c32fc08bf4a64b735322633d,1,250,1,0,20,male,1,real/real-39.jpg
3939,746b0660c32fc08bf4a64b735322633d,1,250,1,1,20,male,1,real/real-15.jpg
3940,746b0660c32fc08bf4a64b735322633d,1,250,1,1,20,male,1,real/real-1.jpg
3941,746b0660c32fc08bf4a64b735322633d,1,250,1,0,20,male,1,real/real-31.jpg
3942,746b0660c32fc08bf4a64b735322633d,1,250,1,0,20,male,1,real/real-44.jpg
3943,1fafe58e6d6caa4114eb5a22ccfbb792,1,250,1,1,40,male,0,real/real-42.jpg
3944,1fafe58e6d6caa4114eb5a22ccfbb792,1,250,0,1,40,male,0,gan/gan-41.jpg
3945,1fafe58e6d6caa4114eb5a22ccfbb792,1,250,1,0,40,male,0,real/real-36.jpg
3946,1fafe58e6d6caa4114eb5a22ccfbb792,1,250,1,0,40,male,0,real/real-55.jpg
3947,1fafe58e6d6caa4114eb5a22ccfbb792,1,250,1,0,40,male,0,real/real-25.jpg
3948,1fafe58e6d6caa4114eb5a22ccfbb792,1,250,1,1,40,male,0,real/real-8.jpg
3949,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,2000,0,0,37,female,0,gan/gan-37.jpg
3950,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,2000,0,0,37,female,0,gan/gan-15.jpg
3951,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,2000,0,0,37,female,0,gan/gan-8.jpg
3952,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,2000,1,0,37,female,0,real/real-56.jpg
3953,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,2000,1,0,37,female,0,real/real-30.jpg
3954,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,2000,1,1,37,female,0,real/real-19.jpg
3955,db031285f1610e3e3048543107638891,1,500,0,1,28,male,0,gan/gan-33.jpg
3956,db031285f1610e3e3048543107638891,1,500,0,0,28,male,0,gan/gan-32.jpg
3957,db031285f1610e3e3048543107638891,1,500,0,0,28,male,0,gan/gan-34.jpg
3958,db031285f1610e3e3048543107638891,1,500,0,1,28,male,0,gan/gan-13.jpg
3959,db031285f1610e3e3048543107638891,1,500,0,0,28,male,0,gan/gan-15.jpg
3960,db031285f1610e3e3048543107638891,1,500,1,1,28,male,0,real/real-35.jpg
3961,746b0660c32fc08bf4a64b735322633d,1,2000,1,1,20,male,1,real/real-22.jpg
3962,746b0660c32fc08bf4a64b735322633d,1,2000,0,0,20,male,1,gan/gan-40.jpg
3963,746b0660c32fc08bf4a64b735322633d,1,2000,0,0,20,male,1,gan/gan-35.jpg
3964,746b0660c32fc08bf4a64b735322633d,1,2000,0,0,20,male,1,gan/gan-31.jpg
3965,746b0660c32fc08bf4a64b735322633d,1,2000,1,0,20,male,1,real/real-21.jpg
3966,746b0660c32fc08bf4a64b735322633d,1,2000,0,1,20,male,1,gan/gan-1.jpg
3967,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,5000,1,1,37,female,0,real/real-12.jpg
3968,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,5000,0,0,37,female,0,gan/gan-11.jpg
3969,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,5000,1,1,37,female,0,real/real-42.jpg
3970,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,5000,1,1,37,female,0,real/real-46.jpg
3971,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,5000,0,0,37,female,0,gan/gan-35.jpg
3972,2cf0b79e680b14dbfcafbcc4b7e1a4b5,1,5000,1,1,37,female,0,real/real-7.jpg
3973,557e95bcc7bbeb071dc0ac4f774a0d75,2,500,1,0,29,male,1,real-blur/real-blur-56.jpg
3974,557e95bcc7bbeb071dc0ac4f774a0d75,2,500,1,1,29,male,1,real-blur/real-blur-69.jpg
3975,557e95bcc7bbeb071dc0ac4f774a0d75,2,500,0,0,29,male,1,gan-blur/gan-blur-28.jpg
3976,557e95bcc7bbeb071dc0ac4f774a0d75,2,500,0,0,29,male,1,gan-blur/gan-blur-36.jpg
3977,557e95bcc7bbeb071dc0ac4f774a0d75,2,500,1,1,29,male,1,real-blur/real-blur-17.jpg
3978,557e95bcc7bbeb071dc0ac4f774a0d75,2,500,1,1,29,male,1,real-blur/real-blur-15.jpg
3979,db031285f1610e3e3048543107638891,1,1000,1,1,28,male,0,real/real-54.jpg
3980,db031285f1610e3e3048543107638891,1,1000,1,0,28,male,0,real/real-25.jpg
3981,db031285f1610e3e3048543107638891,1,1000,1,1,28,male,0,real/real-17.jpg
3982,db031285f1610e3e3048543107638891,1,1000,1,0,28,male,0,real/real-21.jpg
3983,db031285f1610e3e3048543107638891,1,1000,1,1,28,male,0,real/real-36.jpg
3984,db031285f1610e3e3048543107638891,1,1000,1,1,28,male,0,real/real-49.jpg
3985,746b0660c32fc08bf4a64b735322633d,1,1000,1,0,20,male,1,real/real-18.jpg
3986,746b0660c32fc08bf4a64b735322633d,1,1000,1,1,20,male,1,real/real-5.jpg
3987,746b0660c32fc08bf4a64b735322633d,1,1000,0,0,20,male,1,gan/gan-17.jpg
3988,746b0660c32fc08bf4a64b735322633d,1,1000,1,0,20,male,1,real/real-45.jpg
3989,746b0660c32fc08bf4a64b735322633d,1,1000,0,0,20,male,1,gan/gan-30.jpg
3990,746b0660c32fc08bf4a64b735322633d,1,1000,1,1,20,male,1,real/real-48.jpg
3991,2cf0b79e680b14dbfcafbcc4b7e1a4b5,2,1000,0,1,37,female,0,gan-blur/gan-blur-16.jpg
3992,2cf0b79e680b14dbfcafbcc4b7e1a4b5,2,1000,0,1,37,female,0,gan-blur/gan-blur-27.jpg
3993,2cf0b79e680b14dbfcafbcc4b7e1a4b5,2,1000,0,1,37,female,0,gan-blur/gan-blur-10.jpg
3994,2cf0b79e680b14dbfcafbcc4b7e1a4b5,2,1000,1,1,37,female,0,real-blur/real-blur-24.jpg
3995,2cf0b79e680b14dbfcafbcc4b7e1a4b5,2,1000,0,0,37,female,0,gan-blur/gan-blur-13.jpg
3996,2cf0b79e680b14dbfcafbcc4b7e1a4b5,2,1000,1,1,37,female,0,real-blur/real-blur-63.jpg
3997,db031285f1610e3e3048543107638891,1,2000,1,1,28,male,0,real/real-52.jpg
3998,db031285f1610e3e3048543107638891,1,2000,0,1,28,male,0,gan/gan-19.jpg
3999,db031285f1610e3e3048543107638891,1,2000,1,0,28,male,0,real/real-57.jpg
4000,db031285f1610e3e3048543107638891,1,2000,0,1,28,male,0,gan/gan-21.jpg
4001,db031285f1610e3e3048543107638891,1,2000,0,0,28,male,0,gan/gan-20.jpg
4002,db031285f1610e3e3048543107638891,1,2000,0,1,28,male,0,gan/gan-11.jpg
4003,557e95bcc7bbeb071dc0ac4f774a0d75,2,2000,0,0,29,male,1,gan-blur/gan-blur-4.jpg
4004,557e95bcc7bbeb071dc0ac4f774a0d75,2,2000,0,1,29,male,1,gan-blur/gan-blur-25.jpg
4005,557e95bcc7bbeb071dc0ac4f774a0d75,2,2000,1,0,29,male,1,real-blur/real-blur-30.jpg
4006,557e95bcc7bbeb071dc0ac4f774a0d75,2,2000,0,0,29,male,1,gan-blur/gan-blur-40.jpg
4007,557e95bcc7bbeb071dc0ac4f774a0d75,2,2000,0,1,29,male,1,gan-blur/gan-blur-8.jpg
4008,557e95bcc7bbeb071dc0ac4f774a0d75,2,2000,0,1,29,male,1,gan-blur/gan-blur-17.jpg
4009,746b0660c32fc08bf4a64b735322633d,1,500,1,0,20,male,1,real/real-24.jpg
4010,746b0660c32fc08bf4a64b735322633d,1,500,0,1,20,male,1,gan/gan-20.jpg
4011,746b0660c32fc08bf4a64b735322633d,1,500,0,0,20,male,1,gan/gan-14.jpg
4012,746b0660c32fc08bf4a64b735322633d,1,500,0,1,20,male,1,gan/gan-18.jpg
4013,746b0660c32fc08bf4a64b735322633d,1,500,1,0,20,male,1,real/real-54.jpg
4014,746b0660c32fc08bf4a64b735322633d,1,500,0,0,20,male,1,gan/gan-29.jpg
4015,656157c8e73ef77c31d5ddb9147795c7,1,2000,0,0,21,female,1,gan/gan-9.jpg
4016,656157c8e73ef77c31d5ddb9147795c7,1,2000,0,1,21,female,1,gan/gan-24.jpg
4017,656157c8e73ef77c31d5ddb9147795c7,1,2000,0,1,21,female,1,gan/gan-17.jpg
4018,656157c8e73ef77c31d5ddb9147795c7,1,2000,0,0,21,female,1,gan/gan-14.jpg
4019,656157c8e73ef77c31d5ddb9147795c7,1,2000,1,1,21,female,1,real/real-7.jpg
4020,656157c8e73ef77c31d5ddb9147795c7,1,2000,1,0,21,female,1,real/real-22.jpg
4021,656157c8e73ef77c31d5ddb9147795c7,1,250,1,1,21,female,1,real/real-8.jpg
4022,656157c8e73ef77c31d5ddb9147795c7,1,250,1,1,21,female,1,real/real-1.jpg
4023,656157c8e73ef77c31d5ddb9147795c7,1,250,1,0,21,female,1,real/real-50.jpg
4024,656157c8e73ef77c31d5ddb9147795c7,1,250,0,1,21,female,1,gan/gan-29.jpg
4025,656157c8e73ef77c31d5ddb9147795c7,1,250,1,1,21,female,1,real/real-19.jpg
4026,656157c8e73ef77c31d5ddb9147795c7,1,250,1,0,21,female,1,real/real-31.jpg
4027,557e95bcc7bbeb071dc0ac4f774a0d75,2,5000,1,1,29,male,1,real-blur/real-blur-61.jpg
4028,557e95bcc7bbeb071dc0ac4f774a0d75,2,5000,0,1,29,male,1,gan-blur/gan-blur-23.jpg
4029,557e95bcc7bbeb071dc0ac4f774a0d75,2,5000,1,0,29,male,1,real-blur/real-blur-16.jpg
4030,557e95bcc7bbeb071dc0ac4f774a0d75,2,5000,1,1,29,male,1,real-blur/real-blur-53.jpg
4031,557e95bcc7bbeb071dc0ac4f774a0d75,2,5000,0,0,29,male,1,gan-blur/gan-blur-21.jpg
4032,557e95bcc7bbeb071dc0ac4f774a0d75,2,5000,1,1,29,male,1,real-blur/real-blur-47.jpg
4033,746b0660c32fc08bf4a64b735322633d,1,5000,0,0,20,male,1,gan/gan-3.jpg
4034,746b0660c32fc08bf4a64b735322633d,1,5000,0,0,20,male,1,gan/gan-4.jpg
4035,746b0660c32fc08bf4a64b735322633d,1,5000,1,1,20,male,1,real/real-12.jpg
4036,746b0660c32fc08bf4a64b735322633d,1,5000,1,1,20,male,1,real/real-52.jpg
4037,746b0660c32fc08bf4a64b735322633d,1,5000,0,1,20,male,1,gan/gan-32.jpg
4038,746b0660c32fc08bf4a64b735322633d,1,5000,0,0,20,male,1,gan/gan-5.jpg
4039,557e95bcc7bbeb071dc0ac4f774a0d75,2,250,1,1,29,male,1,real-blur/real-blur-42.jpg
4040,557e95bcc7bbeb071dc0ac4f774a0d75,2,250,1,0,29,male,1,real-blur/real-blur-27.jpg
4041,557e95bcc7bbeb071dc0ac4f774a0d75,2,250,0,1,29,male,1,gan-blur/gan-blur-37.jpg
4042,557e95bcc7bbeb071dc0ac4f774a0d75,2,250,0,1,29,male,1,gan-blur/gan-blur-41.jpg
4043,557e95bcc7bbeb071dc0ac4f774a0d75,2,250,0,1,29,male,1,gan-blur/gan-blur-16.jpg
4044,557e95bcc7bbeb071dc0ac4f774a0d75,2,250,1,0,29,male,1,real-blur/real-blur-59.jpg
4045,746b0660c32fc08bf4a64b735322633d,2,250,1,0,20,male,1,real-blur/real-blur-14.jpg
4046,746b0660c32fc08bf4a64b735322633d,2,250,1,0,20,male,1,real-blur/real-blur-33.jpg
4047,746b0660c32fc08bf4a64b735322633d,2,250,1,0,20,male,1,real-blur/real-blur-60.jpg
4048,746b0660c32fc08bf4a64b735322633d,2,250,1,0,20,male,1,real-blur/real-blur-4.jpg
4049,746b0660c32fc08bf4a64b735322633d,2,250,0,1,20,male,1,gan-blur/gan-blur-8.jpg
4050,746b0660c32fc08bf4a64b735322633d,2,250,0,0,20,male,1,gan-blur/gan-blur-9.jpg
4051,381a804d3da92d5eb3a58f0a27f9fb0b,2,500,0,1,20,male,0,gan-blur/gan-blur-26.jpg
4052,381a804d3da92d5eb3a58f0a27f9fb0b,2,500,1,0,20,male,0,real-blur/real-blur-18.jpg
4053,381a804d3da92d5eb3a58f0a27f9fb0b,2,500,0,0,20,male,0,gan-blur/gan-blur-14.jpg
4054,381a804d3da92d5eb3a58f0a27f9fb0b,2,500,0,0,20,male,0,gan-blur/gan-blur-41.jpg
4055,381a804d3da92d5eb3a58f0a27f9fb0b,2,500,0,0,20,male,0,gan-blur/gan-blur-22.jpg
4056,381a804d3da92d5eb3a58f0a27f9fb0b,2,500,0,1,20,male,0,gan-blur/gan-blur-27.jpg
4057,557e95bcc7bbeb071dc0ac4f774a0d75,2,1000,0,1,29,male,1,gan-blur/gan-blur-22.jpg
4058,557e95bcc7bbeb071dc0ac4f774a0d75,2,1000,0,0,29,male,1,gan-blur/gan-blur-18.jpg
4059,557e95bcc7bbeb071dc0ac4f774a0d75,2,1000,0,0,29,male,1,gan-blur/gan-blur-34.jpg
4060,557e95bcc7bbeb071dc0ac4f774a0d75,2,1000,1,0,29,male,1,real-blur/real-blur-40.jpg
4061,557e95bcc7bbeb071dc0ac4f774a0d75,2,1000,1,1,29,male,1,real-blur/real-blur-29.jpg
4062,557e95bcc7bbeb071dc0ac4f774a0d75,2,1000,1,0,29,male,1,real-blur/real-blur-23.jpg
4063,746b0660c32fc08bf4a64b735322633d,2,1000,0,1,20,male,1,gan-blur/gan-blur-22.jpg
4064,746b0660c32fc08bf4a64b735322633d,2,1000,1,1,20,male,1,real-blur/real-blur-13.jpg
